"district_name","state","city","year_started","month_started","one_to_one","grade_levels","device_type","notes","source_url","source_2","seda_rank","seda_row_count","web_search","fb_search","leaid"
"UTICA CITY SCHOOL DISTRICT","NY","Utica","2020 (by)","","Yes (likely)","Not specified","Chromebook","Upper bound; district provides loaner Chromebooks and mobile MiFi to students lacking personal computer; UTICA TEAM (Technology Experiences And Media) program for library/ed tech; 2020 COVID-era loaner Chromebook program confirmed; district's 2018-19 IT plan indicated 2020 as target for take-home devices; no firm pre-2020 1:1 launch date found","https://www.nysed.gov/edtech/learning-technology-grant-program-overview-utica-city-school-district","https://www.uticak12.org/Page/3006","881","767","1","0","3629370"
"BRADLEY COUNTY","TN","Cleveland","2020","","Yes","K-12 (iPad K-1; Chromebook gr2-12)","Mixed (iPad + Chromebook)","Future Ready 1:1 initiative; over 6,000 new devices purchased in 2020-21 school year doubling district device total; program provides iPad for K-1 and Chromebook gr2-12; 4-year recycle program; COVID-era launch confirmed; goal of 1:1 always existed; pandemic accelerated full deployment","https://www.wdef.com/bradley-county-schools-announces-future-ready-11-program/","https://sites.google.com/bradleyschools.org/future-ready/","882","766","1","0","4700330"
"RUTHERFORD COUNTY SCHOOLS","NC","Forest City","2011","","Yes","K-12 (iPad K-8; MacBook 9-12)","Mixed (iPad + MacBook)","Going G.L.O.B.A.L. (Growing Learning Opportunities Beyond All Limits) initiative launched 2010-11; 1:1 access: iPad for K-8 students; MacBook Air for gr9-12; district recognized as Apple Distinguished Program starting 2012 and again 2013 and 2015-16; one of early NC districts for full K-12 1:1","https://www.rcsnc.org/district_information/going_g__l__o__b__a__l_","https://sites.google.com/a/rcsnc.org/rutherford-county-schools-going-global/elementary-common-core-curriculum-and-nc-essential-standards-resource-site","883","766","1","0","3704080"
"DOTHAN CITY","AL","Dothan","2014","August","Yes","K-12","Mixed (iPad then Chromebook from 2017)","1:1 initiative launched 2014-15 SY under Supt Tim Wilder; 7,000+ devices distributed; started with iPads; board voted to switch to Chromebooks for 2017-18 SY for cost savings (~half the price) and Google Apps compatibility; strong pre-existing Google Drive usage by teachers drove switch","https://dothaneagle.com/news/dothan-city-schools-chromebook-changeover-a-major-shift-in-technology/article_a4573ea8-2a9c-11e6-9103-7faa25382501.html","https://dothaneagle.com/news/education/dothan-city-schools-see-greater-application-with-chromebooks-versus-ipads/article_69128faa-fb71-11e5-b758-8fc3c043442e.html","884","766","1","0","0101230"
"PENN-HARRIS-MADISON SCH CORP","IN","Mishawaka","2014","August","Yes (phased)","2014-15: Penn HS; 2015-16: all 3 MS; ES classroom use","Chromebook","HP Chromebook 11 issued to all Penn HS students starting 2014-15 SY; all 3 middle schools followed in 2015-16; elementary students use Chromebooks in classrooms during school day; ~$80/yr student fee; K-5 iPads added; currently gr 6-12 (~6,000 students) get take-home Chromebook","https://www.phmschools.org/digital-initiative-penn-high-school","https://www.phmschools.org/parents/technology/parents-guide-to-technology/","885","761","1","0","1808760"
"WEST COVINA UNIFIED","CA","West Covina","2020","August","Yes","TK-12 (iPad TK-1; Chromebook gr2-12)","Mixed (iPad + Chromebook)","Every student TK-12 equipped by 2020-21 SY launch (Aug 17 2020); district confirmed 'every one of our students has a device' for distance learning start; iPad for TK-1; Chromebook gr2-12; COVID-era universal deployment; prior to 2020 no evidence of district-wide 1:1","https://www.wcusd.org/get-connected/news-archive/news-details/~board/district-news/post/west-covina-unified-launches-2020-21-year-with-distance-learning-robust-academic-programs","https://www.wcusd.org/departments/educational-services/educational-technology","886","761","1","0","0642000"
"SUNNYVALE","CA","Sunnyvale","2013","","Yes","All students (TK-8)","Tablet","One-to-One Technology initiative launched 2013; district provides each student with own tablet for ready access to curriculum and instructional tools; Sunnyvale SD is a K-8 district (TK-5 elementary + 6-8 middle); 2013 is confirmed launch year per district's own 1:1 technology page","https://www.sesd.org/academics/initiatives-practices/one-to-one-technology","","887","761","1","0","0638460"
"LOMPOC UNIFIED","CA","Lompoc","2016 (by)","","Partial","District-wide ratio 1.8:1; Fillmore ES and Maple HS at 1:1; Lompoc HS near 2:1","Mixed (Chromebook + tablet + laptop)","Upper bound; June 2016 article describes district 'technology revolution' with 665 Lenovo ThinkPad tablets + 600 Toshiba Chromebooks + 700 Dell laptops for teachers; two campuses at 1:1 but district-wide ratio only 1.8:1 as of 2016; not yet full district-wide 1:1; classified Partial","https://lompocrecord.com/news/local/lusd-in-the-midst-of-a-technology-revolution/article_8308aa3f-3715-5fba-9a73-e92b8500c907.html","https://www.lusd.org/information-technology","888","760","1","0","0622410"
"BEDFORD CO PBLC SCHS","VA","Bedford","2019","August","Yes (phased)","Gr 6-12 initial; expanded to gr4-12","Chromebook","May 2019 board approved accelerating 1:1 initiative; all gr6-12 students issued Chromebook for 2019-20 SY; by 2025-26 expanded to gr4-12; students submit signed forms and insurance payment before school; dedicated 1:1 Learning Initiative website maintained by district","https://wset.com/news/local/bedford-co-school-board-approves-middle-school-expansion-salary-increase-chromebooks","http://bedfordlearnon.weebly.com/","889","759","1","0","5100360"
"NOBLESVILLE SCHOOLS","IN","Noblesville","2020 (by)","","Yes","K-12","iPad","Upper bound; MillerShift Initiative provides iPad to all K-12 students; district confirmed 'an iPad for every student' K-12; 5th Grade 1:1 Initiative page suggests phased rollout starting with 5th grade; firm launch year not confirmed via web search; upper bound 2020 based on confirmed full K-12 program","https://www.noblesvilleschools.org/departments/technology/student-ipad-information","https://www.noblesvilleschools.org/domain/1735","890","759","1","0","1807650"
"LUCIA MAR UNIFIED","CA","Arroyo Grande","2020","March","Yes","Secondary 1:1; elementary partial","Chromebook","March 2020 COVID closure drove distribution of ~5,000 Chromebooks (roughly half district enrollment); secondary level has established 1:1 Chromebook agreement; devices issued to all enrolled students upon enrollment; Google Workspace used district-wide; pre-2020 secondary Chromebook 1:1 program existed but full take-home expanded with COVID","https://keyt.com/news/education/2020/03/23/new-online-education-begins-for-all-lucia-mar-unified-school-district-students/","https://www.luciamarschools.org/google-workspace-chromebooks","891","759","1","0","0623080"
"DRY CREEK JOINT ELEMENTARY","CA","Roseville","2020 (by)","","Yes","Not specified","Mixed (Chromebook + tablet)","Upper bound; district provides Chromebooks laptops and tablets to students for educational and distance learning purposes; Voluntary Chromebook Protection Plan in place; COVID-era expansion of take-home devices; no firm pre-2020 1:1 launch year found; elementary-only district (K-8)","https://www.drycreek.k12.ca.us/departments/technology","https://www.drycreek.k12.ca.us/schoolsandprograms/parentguardian-agreements","892","759","1","0","0611490"
"EAU CLAIRE AREA SCHOOL DISTRICT","WI","Eau Claire","2020","July","Yes","K-5 iPad; gr6-12 Dell laptop","Mixed (iPad + Dell laptop)","Board approved ~$1.9M lease for iPads and Dell laptops for every student in July 2020 for COVID virtual learning; iPads for K-5; Dell laptops for gr6-12; supply chain issues delayed some devices (older Chromebooks/HP laptops used temporarily); September 2021 formal 1:1 program expansion approved","https://www.wqow.com/news/local/proposal-would-give-all-eau-claire-school-district-students-ipads-or-laptops/article_e7c0f34b-9f93-5c16-a832-6e114519eaf8.html","https://www.ecasd.us/departments/technology/student-technology-resources","893","758","1","0","5504050"
"SCHENECTADY CITY SCHOOL DISTRICT","NY","Schenectady","2020","September","Yes (phased)","Initial: school-hosted 3-year plan; take-home expansion followed","Chromebook","District's 2018-19 IT plan set Sept 2020 as target launch for Chromebook program; school-hosted first (3-year plan) then take-home; Dec 2020 major order of ~5,000 Chromebooks for middle-grade students arrived; COVID-era rollout confirmed; loaner program also included MiFi hotspots","https://cdnsm5-ss12.sharpschool.com/UserFiles/Servers/Server_412252/Image/Technology/2018-2019%20Instruction%20Technology%20Plan.pdf","https://dailygazette.com/2020/12/02/schenectady-school-district-opens-tech-helpline-for-students-families/","894","758","1","0","3626010"
"EVANSTON CCSD 65","IL","Evanston","2014","","Yes (phased)","Initial: MS (gr3-5 Chromebook; Chute/King Arts iPad); expanded","Mixed (Chromebook + iPad)","June 2014 board decision: middle schools to receive Chromebooks (except Chute+King Arts which got Digital Promise iPads); Chromebooks for gr3-5 students confirmed; K-2 and some MS use iPads; MacBooks for specialized curriculum; 2014-15 SY rollout for MS grades; ongoing expansion to reach all grades","https://evanstonroundtable.com/2014/11/19/district-65-leaning-toward-chromebooks-but-ipads-and-special-curriculum-macbooks-maintain-a-presence/","https://evanstonnow.com/d202-and-d65-theres-still-no-place-like-chrome/","895","758","1","0","1714460"
"MILPITAS UNIFIED","CA","Milpitas","2013","","Partial","Classroom-based blended learning; partial 1:1 at HS","Chromebook","2012 Measure E bond ($95M) passed June 2012 to fund technology; by Fall 2013: 3,500 Chromebooks across district; two-thirds of ES classrooms in blended learning; loaner/rotational model—not per-student take-home 1:1; ratio ~1:2 for most students with partial 1:1 at HS; COVID 2020 added hotspots+Chromebooks for vulnerable students; classified Partial due to rotational model","https://www.vizor.cloud/blog/chromebooks-vs-ipads-intertwining-roads/","https://www.musd.org/district-news/musd-provides-hotspots-chromebooks-to-improve-connectivity-for-most-vulnerable-students","896","758","1","0","0624500"
"KINGS CANYON JOINT UNIFIED","CA","Reedley","2020 (by)","","Yes (likely)","Not specified","Chromebook","Upper bound; district has Technology Support Department assisting students with KCUSD-issued technology devices; California COVID-era program distributed devices statewide; no pre-2020 1:1 program found in web sources; 10,000 students across 22 campuses; likely COVID-era federal funding drove 1:1","https://www.kcusd.com/departments/technology","","897","758","1","0","0619700"
"LIBERTY COUNTY","GA","Hinesville","2020 (by)","","Yes (likely)","HS confirmed; district-wide likely","Chromebook","Upper bound; Liberty High School has documented Chromebook distribution process (annual distribution and collection); Liberty Middle School has 1:1 Chromebook program page; district-wide scope assumed but firm year not confirmed via web search; COVID-era federal funding likely drove district-wide expansion","https://libertyms.sharpschool.net/academics/1_1_chromebook_program","https://www.libertyhighpatriots.com/apps/pages/index.jsp?uREC_ID=490904&type=d","898","757","1","0","1303300"
"CONS SD 158","IL","Algonquin","2012","","Yes (phased)","K-12 fully by 2016; started 2012 gr3-5","Chromebook","Always Initiative (1:1 Device Program); phased rollout: 2012 gr3-5 tablets at Martin ES; 2013 all ES K-5 tablets; 2014 MS gr6-7 Chromebooks; 2016 all HS + remaining students — fully K-12 by Fall 2016; largest K-12 1:1 district in Illinois at completion; Google Workspace since 2013; device upgrades at grades 1/3/6/9","https://www.dailyherald.com/article/20160731/news/160739874","https://edu.google.com/resources/customer-stories/huntley-community-school-district/","899","756","1","0","1719830"
"VERNON PARISH","LA","Leesville","2020 (by)","","Partial","MS gr6+ (Chromebook stays at school end of day)","Chromebook","Upper bound; 1:1 Chromebook program for MS students; $75 one-time fee at 6th grade entry covers all years; Chromebooks returned to classroom cart at end of each school day (not take-home); school-day-only use = Partial per methodology; firm launch year not confirmed via web search","https://www.vpsb.us/","https://www.vpsb.gabbarthost.com/179042_2","900","755","1","0","2201830"
"Mehlville R-IX","MO","St. Louis","2018 (by)","","Yes (phased)","K-12 (6-12 first, then expanded to K-5)","Chromebook","Oct 2018 evidence: district 1:1 in grades 6-12 and expanding to K-12 later that year; Oakville Elem delivery completed K-12 milestone; COVID spring 2020 drive-thru distribution shows existing program","https://www.mehlvilleschooldistrict.com/departments/technology/chromebooks","https://callnewspapers.com/drive-thru-chromebooks-handed-out-as-spring-break-ends/","901","754","1","0","2920670"
